,Name,Venue_Category,Neighborhood,District,Latitude,Longitude
2686,Cricket Wireless Authorized Retailer,Mobile Phone Shop,Pullman,Pullman,41.683693,-87.641723
2687,Burlington,Department Store,Pullman,Pullman,41.681417772639776,-87.66365667640129
2688,Petco,Pet Store,Pullman,Pullman,41.68078008718498,-87.66377826939924
2689,Redbox,Video Store,Pullman,Pullman,41.72255,-87.643304
2690,Fifth Third Bank & ATM,Bank,Pullman,Pullman,41.677858377037744,-87.66299263404106
2691,Checkers,Fast Food Restaurant,Pullman,Pullman,41.68544639210783,-87.64181792736053
2692,America's Best Contacts & Eyeglasses,Optical Shop,Pullman,Pullman,41.6799636934724,-87.66195058822632
2693,Sheldon Liquors,Liquor Store,Pullman,Pullman,41.691726942956606,-87.64256550610918
2694,White Castle,Fast Food Restaurant,Pullman,Pullman,41.692578011990854,-87.6428434484087
2695,Wendy's,Fast Food Restaurant,Pullman,Pullman,41.68216323920996,-87.64165699481964
2696,Chucks Gun Shop and Pistol Range,Gun Shop,Altgeld Gardens,Riverdale,41.63492416244596,-87.61731913608067
2697,Pepe's,Taco Place,Altgeld Gardens,Riverdale,41.622945078031826,-87.6081826139871
2698,Jimmy's,Burger Joint,Altgeld Gardens,Riverdale,41.622527368154955,-87.60756960459675
2699,I57 Rib House,BBQ Joint,Altgeld Gardens,Riverdale,41.63124018353153,-87.61731715853035
2700,Olivia's Restaurant,American Restaurant,Altgeld Gardens,Riverdale,41.6222868887903,-87.60651807767874
2701,Italian Fiesta,Pizza Place,Altgeld Gardens,Riverdale,41.6145484239785,-87.59644237039484
2702,Dollar Tree,Discount Store,Altgeld Gardens,Riverdale,41.62258,-87.5933254545455
2703,Food 4 Less,Grocery Store,Altgeld Gardens,Riverdale,41.6229655990479,-87.5937201990746
2704,ALDI,Grocery Store,Altgeld Gardens,Riverdale,41.65724546097296,-87.65953149859048
2705,Circle K,Gas Station,Altgeld Gardens,Riverdale,41.6229133,-87.5922848
2706,U.S. Bank ATM,ATM,Altgeld Gardens,Riverdale,41.69436396872045,-87.59916971623073
2707,Calumet Oaks Restaurant & Bar,American Restaurant,Altgeld Gardens,Riverdale,41.662770905996034,-87.65699872080259
2708,DJ's Sports Bar & Grill,Sports Bar,Altgeld Gardens,Riverdale,41.636820123734715,-87.5982110277338
2709,Beggar's Pizza,Pizza Place,Altgeld Gardens,Riverdale,41.62302939542923,-87.63288151929312
2710,SUBWAY,Sandwich Place,Altgeld Gardens,Riverdale,41.620062853313975,-87.58836521169785
2711,Family Dollar,Discount Store,Altgeld Gardens,Riverdale,41.623897989561144,-87.5950477847172
2712,Larry's Lounge,Bar,Altgeld Gardens,Riverdale,41.62275649272047,-87.63960194012917
2713,Subway,Sandwich Place,Altgeld Gardens,Riverdale,41.622017369776074,-87.60775030156782
2714,Historic Pullman Visitor Center,Museum,Altgeld Gardens,Riverdale,41.69133983072174,-87.60970155434333
2715,Cal Harbor Restaurant,Diner,Altgeld Gardens,Riverdale,41.68558054446193,-87.60963890440495
2716,Chase Bank,Bank,Altgeld Gardens,Riverdale,41.633978000000006,-87.628346
2717,The Taco Place,Mexican Restaurant,Altgeld Gardens,Riverdale,41.62163925170898,-87.58815002441406
2718,Subway,Sandwich Place,Altgeld Gardens,Riverdale,41.65778366133068,-87.65857300408622
2719,Dunkin',Donut Shop,Altgeld Gardens,Riverdale,41.62298767074826,-87.58963485396107
2720,Subway,Sandwich Place,Altgeld Gardens,Riverdale,41.65727340831408,-87.65852965461231
2721,Metra - 147th Street (Sibley Boulevard),Train Station,Altgeld Gardens,Riverdale,41.62317819525917,-87.6358687877655
2722,CVS pharmacy,Pharmacy,Altgeld Gardens,Riverdale,41.633353818317865,-87.62857846814762
2723,Domino's Pizza,Pizza Place,Altgeld Gardens,Riverdale,41.62224284187636,-87.60476589202881
2724,Popeyes Louisiana Kitchen,Fried Chicken Joint,Altgeld Gardens,Riverdale,41.62285017903477,-87.64182667848776
2725,Baba's Famous Steak & Lemonade,Juice Bar,Altgeld Gardens,Riverdale,41.62231193566947,-87.6034409728871
2726,Dunkin',Donut Shop,Altgeld Gardens,Riverdale,41.62284994224695,-87.62916004860477
2727,Shell,Gas Station,Altgeld Gardens,Riverdale,41.62241859309655,-87.58098529714306
2728,KFC,Fried Chicken Joint,Altgeld Gardens,Riverdale,41.62234907331862,-87.5908828668127
2729,Union Pacific Yard Center,Train Station,Altgeld Gardens,Riverdale,41.62297225086944,-87.61380961133844
2730,White Castle,Fast Food Restaurant,Altgeld Gardens,Riverdale,41.62309588711162,-87.58177257561104
2731,Sharks Fish and Chicken,Food,Altgeld Gardens,Riverdale,41.62304931505217,-87.57078270928034
2732,Taco Bell,Fast Food Restaurant,Altgeld Gardens,Riverdale,41.62215,-87.58449300000001
2733,Checkers,Fast Food Restaurant,Altgeld Gardens,Riverdale,41.62309405797319,-87.59235318114919
2734,Walgreens,Pharmacy,Golden Gate,Riverdale,41.622173667293204,-87.64196544885634
2735,J & J Fish,Fast Food Restaurant,Golden Gate,Riverdale,41.66313644585328,-87.66350240691891
2736,Target,Big Box Store,Golden Gate,Riverdale,41.678531438458016,-87.6645919554656
2737,T-Mobile,Mobile Phone Shop,Golden Gate,Riverdale,41.677865574667,-87.6640529931683
2738,Wendy's,Fast Food Restaurant,Golden Gate,Riverdale,41.66163217692853,-87.66044133226387
2739,Wingstop,Wings Joint,Golden Gate,Riverdale,41.677836719580434,-87.66442962069814
2740,GameStop,Video Game Store,Golden Gate,Riverdale,41.67789723616641,-87.66457410008421
2741,SUBWAY,Sandwich Place,Golden Gate,Riverdale,41.62241322360217,-87.64280258347756
2742,SUBWAY,Sandwich Place,Golden Gate,Riverdale,41.677767344128135,-87.66432563890879
2743,Dollar Tree,Discount Store,Riverdale,Riverdale,41.7072557142857,-87.61830142857141
2744,Dunkin',Café,Riverdale,Riverdale,41.70750115086489,-87.61414510417143
2745,Sheldon Liquors,Liquor Store,Riverdale,Riverdale,41.70726186433178,-87.61280453165787
2746,gately stadium,Football Stadium,Riverdale,Riverdale,41.708026324148065,-87.6030133829905
2747,SUBWAY,Sandwich Place,Riverdale,Riverdale,41.7073519451363,-87.61701086160517
2748,Shell,Gas Station,Riverdale,Riverdale,41.69252779211562,-87.60120229179955
2749,KFC,Fried Chicken Joint,Riverdale,Riverdale,41.70741225793088,-87.61797504971322
2750,Family Dollar,Discount Store,Riverdale,Riverdale,41.70764212361815,-87.62061200037365
2751,Metra - Kensington / 115th Street,Train Station,Riverdale,Riverdale,41.68612543699135,-87.61208832263947
2752,Family Dollar,Discount Store,Riverdale,Riverdale,41.66422890599433,-87.66088882133842
2753,Shell,Gas Station,Riverdale,Riverdale,41.663196220697735,-87.66180173112625
2754,McDonald's,Fast Food Restaurant,Riverdale,Riverdale,41.6975307934344,-87.61339015381685
2755,Church's Chicken,Fried Chicken Joint,Riverdale,Riverdale,41.707500912688616,-87.61836786836224
2756,Judy's Bar & Grill,Southern / Soul Food Restaurant,Riverdale,Riverdale,41.70750610974422,-87.61075392869289
2757,Harold's Chicken Shack,Fried Chicken Joint,Riverdale,Riverdale,41.66303439082709,-87.64178097696914
2758,McDonald's,Fast Food Restaurant,Riverdale,Riverdale,41.66255899047296,-87.66146779060364
2759,McDonald's,Fast Food Restaurant,Riverdale,Riverdale,41.686606123725426,-87.64194584917955
2760,Save-A-Lot,Grocery Store,Riverdale,Riverdale,41.69880940390607,-87.64291899816381
2761,Arcade Park,Park,Riverdale,Riverdale,41.6918058974934,-87.6084566116333
2762,Red Roof Inn,Hotel,Riverdale,Riverdale,41.660396,-87.66128719999998
2763,Berger Park,Park,Loyola,Rogers Park,41.99461619685045,-87.6554274559021
2764,Little Vietnam,Vietnamese Restaurant,Loyola,Rogers Park,41.98372622343192,-87.65944453877363
2765,Peckish Pig,Brewery,Loyola,Rogers Park,42.01952876905726,-87.6795662630092
2766,Candlelite Chicago Restaurant,Pizza Place,Loyola,Rogers Park,42.01751219391112,-87.6903533555247
2767,The Fish Keg,Seafood Restaurant,Loyola,Rogers Park,42.01941894237761,-87.68598368599713
2768,Siam Pasta,Thai Restaurant,Loyola,Rogers Park,42.01644184159978,-87.69031401675319
2769,Rogers Park Provisions,Gift Shop,Rogers Park,Rogers Park,42.0075280787486,-87.66619255417628
2770,Glenwood Sunday Market,Farmers Market,Rogers Park,Rogers Park,42.00852528781693,-87.66625066859307
2771,DENDEN,African Restaurant,Rogers Park,Rogers Park,42.002655821871535,-87.67219161562285
2772,Pratt Boulevard Beach and Park,Beach,Rogers Park,Rogers Park,42.005719455474356,-87.65853290679445
2773,The Armadillo's Pillow,Bookstore,Rogers Park,Rogers Park,42.00510099974518,-87.6608328484082
2774,North Shore Beach,Beach,Rogers Park,Rogers Park,42.00329221961532,-87.65761949422372
2775,Devon Market,Grocery Store,Rogers Park,Rogers Park,41.998189750123245,-87.66717662276966
2776,La Unica Food Market,Food & Drink Shop,Rogers Park,Rogers Park,41.99810933387016,-87.66824732915273
2777,High Ridge YMCA,Gym,Rogers Park,Rogers Park,42.01285834210986,-87.69133784861765
2778,Hoosier Mama Pie Company / Dollop Coffee & Tea,Pie Shop,Rogers Park,Rogers Park,42.0318537364103,-87.67889495550548
2779,La Principal,Mexican Restaurant,Rogers Park,Rogers Park,42.03390776571579,-87.68048828258867
2780,Sketchbook Brewing Co.,Brewery,Rogers Park,Rogers Park,42.03297018117267,-87.67908767108982
2781,Campagnola,Italian Restaurant,Rogers Park,Rogers Park,42.03272917907353,-87.67911148289642
2782,Lee Street Beach,Beach,Rogers Park,Rogers Park,42.03646044622849,-87.67016991584772
2783,Little Corner Restaurant,Diner,Rogers Park,Rogers Park,41.99016697683221,-87.6601947595993
2784,Cross Rhodes,Greek Restaurant,Rogers Park,Rogers Park,42.034361028025046,-87.67945289731365
2785,Trader Joe's,Grocery Store,Rogers Park,Rogers Park,42.03989010255297,-87.68030455221609
2786,The Brothers K Coffeehouse,Coffee Shop,Rogers Park,Rogers Park,42.033908033589185,-87.67801785021
2787,The Lucky Platter,American Restaurant,Rogers Park,Rogers Park,42.03392391785549,-87.67851422740152
2788,Few Spirits,Distillery,Rogers Park,Rogers Park,42.03481269902807,-87.67990108704899
2789,SPACE,Music Venue,Rogers Park,Rogers Park,42.04090232101008,-87.68018960684553
2790,Union Pizzeria,Pizza Place,Rogers Park,Rogers Park,42.04096446327184,-87.68045676251604
2791,Seafood Junction,Seafood Restaurant,Rosemoor,Roseland,41.736667147583844,-87.59200027893749
2792,Walgreens,Pharmacy,South Chicago,South Chicago,41.7026329,-87.5358544
2793,Enterprise Rent-A-Car,Rental Car Location,South Chicago,South Chicago,41.70750668,-87.52984643
2794,The UPS Store,Shipping Store,South Chicago,South Chicago,41.709582796262296,-87.53256352278187
2795,SUBWAY,Sandwich Place,South Chicago,South Chicago,41.702520650340645,-87.52590046573124
2796,Thomas Restaurant,Diner,South Chicago,South Chicago,41.73684804982907,-87.58295163129793
2797,That's A Burger,Burger Joint,South Chicago,South Chicago,41.744076375854185,-87.58498940491177
2798,Baskin-Robbins,Ice Cream Shop,South Chicago,South Chicago,41.73535798113135,-87.58494038244078
2799,7 Star Horseshoe Casino,Casino,South Chicago,South Chicago,41.69588482168784,-87.52066343839162
2800,Egg Yolk Cafe,Breakfast Spot,South Deering,South Deering,41.884729268383744,-88.19481018406131
2801,Starbucks,Coffee Shop,South Deering,South Deering,41.914976126111114,-88.20962258780949
2802,ARC Center - West Chicago Park District,Recreation Center,South Deering,South Deering,41.89449206677279,-88.20847798841244
2803,Augustino's Rock & Roll Deli,Deli / Bodega,South Deering,South Deering,41.91519961830077,-88.21124605082247
2804,Rosati's Pizza,Pizza Place,South Deering,South Deering,41.88670881549926,-88.1940257244936
2805,Tony's Steamers,Hot Dog Joint,South Deering,South Deering,41.886680943898774,-88.1523271546022
2806,ALDI,Grocery Store,South Deering,South Deering,41.901302825492564,-88.20170223712921
2807,Gnarly Knots Pretzel Co.,Snack Place,South Deering,South Deering,41.87132530740971,-88.16034741655199
2808,Scooby's Hot Dogs,Hot Dog Joint,South Deering,South Deering,41.911290089589656,-88.1842307693578
2809,Family Video,Video Store,South Deering,South Deering,41.900513715770586,-88.19729531534475
2810,County Farm Bagels,Bagel Shop,South Deering,South Deering,41.8866881275227,-88.15173252019581
2811,McCaslin Park,Park,South Deering,South Deering,41.911817746184724,-88.16124445734584
2812,Maciano's Pizza,Pizza Place,South Deering,South Deering,41.88798635500251,-88.13728240942667
2813,St Andrews Golf & Country Club,Golf Course,South Deering,South Deering,41.92254806801503,-88.20726767246933
2814,Al Chulo,Mexican Restaurant,South Deering,South Deering,41.86202,-88.195764
2815,Sonny Acres Farm,Farm,South Deering,South Deering,41.913391627458346,-88.19231986999512
2816,Somsri Thai Cuisine,Thai Restaurant,South Deering,South Deering,41.869979886684725,-88.15799527833246
2817,Dollar Tree,Discount Store,South Deering,South Deering,41.91623117932737,-88.205299749994
2818,Dick Pond Athletics,Sporting Goods Shop,South Deering,South Deering,41.902639149378814,-88.1428891110733
2819,John & Tony's,Steakhouse,South Deering,South Deering,41.90789711224185,-88.1549582929796
2820,Gianorio's Downtown,Deli / Bodega,South Deering,South Deering,41.86982963090936,-88.1585951491942
2821,Vanilla Sugar Bakery,Bakery,South Deering,South Deering,41.87093598444788,-88.15838990423643
2822,Kline Creek Farm,Farm,South Deering,South Deering,41.897000634539545,-88.15174644028005
2823,Tastee Freez,Dessert Shop,South Deering,South Deering,41.88544274009625,-88.20537619424856
2824,Hawthorne's Backyard,Bar,South Deering,South Deering,41.89933133475228,-88.22526376516961
2825,Union House Kitchen,American Restaurant,South Deering,South Deering,41.87076785858151,-88.15843764003908
2826,Pal Joey's Restaurant,Pizza Place,South Deering,South Deering,41.86307380751445,-88.19890535834715
2827,Olde North Pancake House,Breakfast Spot,South Deering,South Deering,41.90874477471622,-88.16239817714576
2828,Nutrition Network,Grocery Store,South Deering,South Deering,41.88674193522689,-88.15155293139975
2829,Winfield Farmers Market,Farmers Market,South Deering,South Deering,41.887123766956975,-88.15173843687813
2830,PNC Bank,Bank,South Deering,South Deering,41.901990000000005,-88.20313
2831,Penske Truck Rental,Rental Service,South Deering,South Deering,41.91298474103401,-88.1980337218738
2832,Happy Dog,Hot Dog Joint,South Deering,South Deering,41.86467877713157,-88.20336623190128
2833,Old Time Pottery,Furniture / Home Store,South Deering,South Deering,41.91715606405168,-88.20673876260972
2834,SUBWAY,Sandwich Place,South Deering,South Deering,41.88702916811968,-88.19394656553607
2835,Walgreens,Pharmacy,South Deering,South Deering,41.885458980683005,-88.19392841963017
2836,Steak 'n Shake,American Restaurant,South Deering,South Deering,41.91522790302543,-88.21195363998413
2837,Popeyes Louisiana Kitchen,Fried Chicken Joint,South Deering,South Deering,41.91393700413786,-88.20921805575243
2838,Baskin-Robbins,Ice Cream Shop,South Deering,South Deering,41.8820866358336,-88.19426668545253
2839,Caliendo's,Bar,South Deering,South Deering,41.871107378709496,-88.15846917832909
2840,Winfield Antique Mall,Antique Shop,South Deering,South Deering,41.868963888709935,-88.15765996577976
2841,CVS pharmacy,Pharmacy,South Deering,South Deering,41.888101719479934,-88.13668079420765
2842,Planters Palette,Hardware Store,South Deering,South Deering,41.85635483718575,-88.18000451223524
2843,The UPS Store,Shipping Store,South Deering,South Deering,41.916621840377225,-88.2049149870852
2844,AT&T Mobile Tel,Mobile Phone Shop,South Deering,South Deering,41.907631014851354,-88.15164640008022
2845,Subway,Sandwich Place,South Deering,South Deering,41.88665076247161,-88.15211247561005
2846,Klein Creek Golf Club,Golf Course,South Deering,South Deering,41.89438910681493,-88.1355607847322
